id,first_name,last_name,bill_number,sponsor_state,sponsor_party
G000565,Paul,Gosar,H.R.1560,AZ,R
S001183,David,Schweikert,H.R.1585,AZ,R
L000570,Ben,Luján,H.R.1574,NM,D
Q000023,Mike,Quigley,H.R.1580,IL,D
M001197,Martha,McSally,H.R.1577,AZ,R
S001175,Jackie,Speier,H.R.1588,CA,D
H001058,Bill,Huizenga,H.R.1573,MI,R
H001067,Richard,Hudson,H.R.1572,NC,R
M001163,Doris,Matsui,H.R.1576,CA,D
F000454,Bill,Foster,H.R.1569,IL,D
B001301,Jack,Bergman,H.R.1564,MI,R
B001292,Donald,Beyer,H.R.1566,VA,D
B001282,Andy,Barr,H.R.1565,KY,R
D000533,John,Duncan,H.R.1568,TN,R
S000480,Louise,Slaughter,H.R.1587,NY,D
P000608,Scott,Peters,H.R.1579,CA,D
S001150,Adam,Schiff,H.R.1584,CA,D
R000604,Steve,Russell,H.R.1582,OK,R
S000244,F.,Sensenbrenner,H.R.1559,WI,R
P000607,Mark,Pocan,H.R.1562,WI,D
P000604,Donald,Payne,H.R.1578,NJ,D
K000386,John,Katko,H.R.1563,NY,R
V000081,Nydia,Velázquez,H.R.1561,NY,D
H001056,Jaime,Herrera Beutler,H.R.1571,WA,R
S001156,Linda,Sánchez,H.R.1583,CA,D
W000800,Peter,Welch,H.R.1591,VT,D
T000474,Norma,Torres,H.R.1590,CA,D
R000487,Edward,Royce,H.R.1558,CA,R
J000288,Hank,Johnson,H.R.1556,GA,D
T000460,Mike,Thompson,H.R.1589,CA,D
R000599,Raul,Ruiz,H.R.1581,CA,D
Y000065,Ted,Yoho,H.R.1592,FL,R
C001063,Henry,Cuellar,H.R.1567,TX,D
S000248,José,Serrano,H.R.1586,NY,D
M001193,Tom,MacArthur,H.R.1575,NJ,R
K000387,Steve,Knight,H.R.1557,CA,R
H000324,Alcee,Hastings,H.R.1570,FL,D
S001170,Carol,Shea-Porter,H.J.RES.90,NH,D
L000287,John,Lewis,H.CON.RES.34,GA,D
K000375,Bill,Keating,H.RES.207,MA,D
R000599,Raul,Ruiz,H.RES.208,CA,D
C001103,Buddy,Carter,H.RES.206,GA,R
B001290,David,Brat,H.R.1597,VA,R
R000599,Raul,Ruiz,H.R.1618,CA,D
B001270,Karen,Bass,H.R.1603,CA,D
P000592,Ted,Poe,H.R.1600,TX,R
B001289,Bradley,Byrne,H.R.1596,AL,R
P000607,Mark,Pocan,H.R.1614,WI,D
J000174,Sam,Johnson,H.R.1599,TX,R
S001191,Kyrsten,Sinema,H.R.1601,AZ,D
C001090,Matt,Cartwright,H.R.1594,PA,D
M001180,David,McKinley,H.R.1613,WV,R
R000606,Jamie,Raskin,H.R.1615,MD,D
R000598,Keith,Rothfus,H.R.1595,PA,R
M000087,Carolyn,Maloney,H.R.1612,NY,D
W000816,Roger,Williams,H.R.1593,TX,R
R000601,John,Ratcliffe,H.R.1616,TX,R
B001270,Karen,Bass,H.R.1604,CA,D
R000585,Tom,Reed,H.R.1617,NY,R
B001270,Karen,Bass,H.R.1605,CA,D
R000604,Steve,Russell,H.R.1623,OK,R
L000287,John,Lewis,H.R.1602,GA,D
R000599,Raul,Ruiz,H.R.1619,CA,D
M000087,Carolyn,Maloney,H.R.1611,NY,D
R000599,Raul,Ruiz,H.R.1620,CA,D
D000610,Ted,Deutch,H.R.1607,FL,D
L000580,Michelle,Lujan Grisham,H.R.1610,NM,D
C001103,Buddy,Carter,H.R.1606,GA,R
R000599,Raul,Ruiz,H.R.1622,CA,D
R000599,Raul,Ruiz,H.R.1621,CA,D
E000297,Adriano,Espaillat,H.R.1608,NY,D
L000559,Jim,Langevin,H.R.1609,RI,D
G000552,Louie,Gohmert,H.R.1598,TX,R
H000874,Steny,Hoyer,H.CON.RES.36,MD,D
B001269,Lou,Barletta,H.CON.RES.35,PA,R
L000397,Zoe,Lofgren,H.RES.211,CA,D
P000613,Jimmy,Panetta,H.RES.212,CA,D
B001289,Bradley,Byrne,H.RES.210,AL,R
C001093,Doug,Collins,H.RES.209,GA,R
B001301,Jack,Bergman,H.R.1627,MI,R
R000487,Edward,Royce,H.R.1625,CA,R
A000370,Alma,Adams,H.R.1629,NC,D
B001273,Diane,Black,H.R.1628,TN,R
M001189,Luke,Messer,H.R.1624,IN,R
W000800,Peter,Welch,H.R.1642,VT,D
B000574,Earl,Blumenauer,H.R.1630,OR,D
D000616,Scott,DesJarlais,H.R.1632,TN,R
G000558,Brett,Guthrie,H.R.1635,KY,R
L000560,Rick,Larsen,H.R.1636,WA,D
G000551,Raúl,Grijalva,H.R.1634,AZ,D
C001111,Charlie,Crist,H.R.1631,FL,D
Y000065,Ted,Yoho,H.R.1643,FL,R
W000187,Maxine,Waters,H.R.1641,CA,D
S000364,John,Shimkus,H.R.1639,IL,R
M001189,Luke,Messer,H.R.1637,IN,R
V000081,Nydia,Velázquez,H.R.1640,NY,D
M001157,Michael,McCaul,H.R.1626,TX,R
F000460,Blake,Farenthold,H.R.1633,TX,R
P000611,Bruce,Poliquin,H.R.1638,ME,R
B001243,Marsha,Blackburn,H.J.RES.86,TN,R
J000288,Hank,Johnson,H.RES.213,GA,D
W000819,Mark,Walker,H.RES.219,NC,R
S001156,Linda,Sánchez,H.RES.214,CA,D
L000551,Barbara,Lee,H.RES.217,CA,D
B001275,Larry,Bucshon,H.RES.216,IN,R
L000582,Ted,Lieu,H.RES.218,CA,D
B001257,Gus,Bilirakis,H.RES.215,FL,R
D000624,Debbie,Dingell,H.R.1649,MI,D
J000126,Eddie,Johnson,H.R.1651,TX,D
L000566,Robert,Latta,H.R.1653,OH,R
T000462,Pat,Tiberi,H.R.1661,OH,R
S001191,Kyrsten,Sinema,H.R.1645,AZ,D
W000815,Brad,Wenstrup,H.R.1662,OH,R
M001181,Pat,Meehan,H.R.1656,PA,R
M001177,Tom,McClintock,H.R.1654,CA,R
C001067,Yvette,Clarke,H.R.1648,NY,D
K000379,Joseph,Kennedy,H.R.1652,MA,D
H001068,Jared,Huffman,H.R.1650,CA,D
R000580,Peter,Roskam,H.R.1659,IL,R
W000798,Tim,Walberg,H.R.1646,MI,R
M001181,Pat,Meehan,H.R.1655,PA,R
S001165,Albio,Sires,H.R.1660,NJ,D
W000804,Robert,Wittman,H.R.1663,VA,R
R000487,Edward,Royce,H.R.1644,CA,R
N000127,Rick,Nolan,H.R.1657,MN,D
M001111,Patty,Murray,S.689,WA,D
R000605,Mike,Rounds,S.676,SD,R
G000555,Kirsten,Gillibrand,S.675,NY,D
P000449,Rob,Portman,S.686,OH,R
C000141,Benjamin,Cardin,S.674,MD,D
W000817,Elizabeth,Warren,S.670,MA,D
F000463,Deb,Fischer,S.692,NE,R
H001042,Mazie,Hirono,S.683,HI,D
M000133,Edward,Markey,S.680,MA,D
T000464,Jon,Tester,S.681,MT,D
C000141,Benjamin,Cardin,S.690,MD,D
C001098,Ted,Cruz,S.672,TX,R
M001111,Patty,Murray,S.682,WA,D
B001261,John,Barrasso,S.677,WY,R
M001176,Jeff,Merkley,S.669,OR,D
T000464,Jon,Tester,S.688,MT,D
K000367,Amy,Klobuchar,S.687,MN,D
D000618,Steve,Daines,S.685,MT,R
K000367,Amy,Klobuchar,S.673,MN,D
G000555,Kirsten,Gillibrand,S.684,NY,D
M000133,Edward,Markey,S.679,MA,D
K000384,Tim,Kaine,S.691,VA,D
M000934,Jerry,Moran,S.671,KS,R
I000024,James,Inhofe,S.678,OK,R
H001046,Martin,Heinrich,S.CON.RES.10,NM,D
S000770,Debbie,Stabenow,S.RES.91,MI,D
P000612,David,Perdue,S.RES.90,GA,R
S000250,Pete,Sessions,H.RES.221,TX,R
O000170,Beto,O'Rourke,H.R.1685,TX,D
D000619,Rodney,Davis,H.R.1665,IL,R
M001179,Tom,Marino,H.R.1667,PA,R
T000460,Mike,Thompson,H.R.1691,CA,D
D000620,John,Delaney,H.R.1669,MD,D
J000255,Walter,Jones,H.R.1666,NC,R
K000387,Steve,Knight,H.R.1680,CA,R
B001269,Lou,Barletta,H.R.1671,PA,R
T000478,Claudia,Tenney,H.R.1690,NY,R
H001071,Jody,Hice,H.R.1668,GA,R
S001156,Linda,Sánchez,H.R.1688,CA,D
P000611,Bruce,Poliquin,H.R.1687,ME,R
D000216,Rosa,DeLauro,H.R.1674,CT,D
N000002,Jerrold,Nadler,H.R.1684,NY,D
E000179,Eliot,Engel,H.R.1676,NY,D
D000191,Peter,DeFazio,H.R.1664,OR,D
C001084,David,Cicilline,H.R.1672,RI,D
L000566,Robert,Latta,H.R.1682,OH,R
E000179,Eliot,Engel,H.R.1677,NY,D
T000474,Norma,Torres,H.R.1692,CA,D
P000594,Erik,Paulsen,H.R.1686,MN,R
G000577,Garret,Graves,H.R.1679,LA,R
D000617,Suzan,DelBene,H.R.1675,WA,D
F000462,Lois,Frankel,H.R.1678,FL,D
S000244,F.,Sensenbrenner,H.R.1689,WI,R
M001185,Sean,Maloney,H.R.1683,NY,D
D000620,John,Delaney,H.R.1670,MD,D
L000560,Rick,Larsen,H.R.1681,WA,D
C000714,John,Conyers,H.R.1673,MI,D
V000128,Chris,Van Hollen,S.CON.RES.11,MD,D
B001274,Mo,Brooks,H.CON.RES.37,AL,R
T000475,Dave,Trott,H.RES.220,MI,R
C000984,Elijah,Cummings,H.CON.RES.38,MD,D
B001230,Tammy,Baldwin,S.693,WI,D
M001111,Patty,Murray,S.700,WA,D
M001169,Christopher,Murphy,S.699,CT,D
W000805,Mark,Warner,S.695,VA,D
R000584,Jim,Risch,S.702,ID,R
C000127,Maria,Cantwell,S.698,WA,D
M000934,Jerry,Moran,S.703,KS,R
K000383,Angus,King,S.694,ME,I
D000618,Steve,Daines,S.697,MT,R
F000463,Deb,Fischer,S.696,NE,R
G000555,Kirsten,Gillibrand,S.701,NY,D
P000610,Stacey,Plaskett,H.CON.RES.39,VI,D
R000487,Edward,Royce,H.R.1698,CA,R
K000381,Derek,Kilmer,H.R.1705,WA,D
V000081,Nydia,Velázquez,H.R.1716,NY,D
G000568,Morgan,Griffith,H.R.1703,VA,R
G000289,Robert,Goodlatte,H.R.1695,VA,R
C001090,Matt,Cartwright,H.R.1701,PA,D
L000397,Zoe,Lofgren,H.R.1706,CA,D
S000248,José,Serrano,H.R.1714,NY,D
R000578,Dave,Reichert,H.R.1696,WA,R
C001067,Yvette,Clarke,H.R.1693,NY,D
P000598,Jared,Polis,H.R.1710,CO,D
B001282,Andy,Barr,H.R.1699,KY,R
C001076,Jason,Chaffetz,H.R.1694,UT,R
R000604,Steve,Russell,H.R.1713,OK,R
E000296,Dwight,Evans,H.R.1702,PA,D
T000193,Bennie,Thompson,H.R.1715,MS,D
M000087,Carolyn,Maloney,H.R.1708,NY,D
R000591,Martha,Roby,H.R.1712,AL,R
L000397,Zoe,Lofgren,H.R.1707,CA,D
H001067,Richard,Hudson,H.R.1704,NC,R
A000370,Alma,Adams,H.R.1700,NC,D
W000800,Peter,Welch,H.R.1717,VT,D
P000610,Stacey,Plaskett,H.R.1709,VI,D
R000580,Peter,Roskam,H.R.1697,IL,R
Q000023,Mike,Quigley,H.R.1711,IL,D
S001181,Jeanne,Shaheen,S.RES.93,NH,D
L000577,Mike,Lee,S.RES.92,UT,R
C001070,Bob,Casey,S.RES.96,PA,D
C001070,Bob,Casey,S.RES.95,PA,D
S000320,Richard,Shelby,S.RES.97,AL,R
P000449,Rob,Portman,S.RES.94,OH,R
C000984,Elijah,Cummings,H.RES.224,MD,D
K000380,Dan,Kildee,H.RES.225,MI,D
L000551,Barbara,Lee,H.RES.226,CA,D
Y000065,Ted,Yoho,H.RES.223,FL,R
P000610,Stacey,Plaskett,H.RES.227,VI,D
C001076,Jason,Chaffetz,H.RES.222,UT,R
Y000065,Ted,Yoho,H.CON.RES.40,FL,R
P000610,Stacey,Plaskett,H.J.RES.91,VI,D
T000250,John,Thune,S.711,SD,R
C000127,Maria,Cantwell,S.714,WA,D
W000802,Sheldon,Whitehouse,S.719,RI,D
F000457,Al,Franken,S.706,MN,D
P000595,Gary,Peters,S.718,MI,D
C001071,Bob,Corker,S.722,TN,R
K000383,Angus,King,S.715,ME,I
C000127,Maria,Cantwell,S.713,WA,D
S001198,Dan,Sullivan,S.717,AK,R
N000032,Bill,Nelson,S.709,FL,D
U000039,Tom,Udall,S.721,NM,D
C000141,Benjamin,Cardin,S.720,MD,D
C001056,John,Cornyn,S.704,TX,R
P000449,Rob,Portman,S.716,OH,R
M001183,Joe,Manchin,S.710,WV,D
B001277,Richard,Blumenthal,S.712,CT,D
H000338,Orrin,Hatch,S.705,UT,R
M000133,Edward,Markey,S.708,MA,D
C001035,Susan,Collins,S.707,ME,R
B000574,Earl,Blumenauer,H.R.1647,OR,D
N000147,Eleanor,Norton,H.R.1658,DC,D
S000250,Pete,Sessions,H.RES.228,TX,R
S001189,Austin,Scott,H.R.1722,GA,R
T000472,Mark,Takano,H.R.1723,CA,D
T000472,Mark,Takano,H.R.1724,CA,D
D000623,Mark,DeSaulnier,H.R.1719,CA,D
W000799,Tim,Walz,H.R.1725,MN,D
B001274,Mo,Brooks,H.R.1718,AL,R
K000210,Peter,King,H.R.1720,NY,R
R000603,David,Rouzer,H.R.1721,NC,R
B001248,Michael,Burgess,H.RES.230,TX,R
H000324,Alcee,Hastings,H.RES.231,FL,D
R000603,David,Rouzer,H.RES.232,NC,R
W000810,Rob,Woodall,H.RES.229,GA,R
H001048,Duncan,Hunter,H.R.1726,CA,R
L000551,Barbara,Lee,H.R.1739,CA,D
L000580,Michelle,Lujan Grisham,H.R.1740,NM,D
B000574,Earl,Blumenauer,H.R.1727,OR,D
B001290,David,Brat,H.R.1729,VA,R
Y000066,David,Young,H.R.1734,IA,R
S001148,Mike,Simpson,H.R.1728,ID,R
D000604,Charlie,Dent,H.R.1732,PA,R
G000559,John,Garamendi,H.R.1738,CA,D
O000170,Beto,O'Rourke,H.R.1743,TX,D
B001291,Brian,Babin,H.R.1735,TX,R
B001284,Susan,Brooks,H.R.1733,IN,R
K000392,David,Kustoff,H.R.1730,TN,R
M001197,Martha,McSally,H.R.1741,AZ,R
S000510,Adam,Smith,H.R.1745,WA,D
C001087,Rick,Crawford,H.R.1737,AR,R
B001275,Larry,Bucshon,H.R.1736,IN,R
R000395,Harold,Rogers,H.R.1731,KY,R
S000522,Christopher,Smith,H.R.1744,NJ,R
M001189,Luke,Messer,H.R.1742,IN,R
M000934,Jerry,Moran,S.726,KS,R
M001153,Lisa,Murkowski,S.733,AK,R
B001135,Richard,Burr,S.723,NC,R
M000303,John,McCain,S.725,AZ,R
M000355,Mitch,McConnell,S.728,KY,R
P000603,Rand,Paul,S.727,KY,R
K000384,Tim,Kaine,S.730,VA,D
M001153,Lisa,Murkowski,S.724,AK,R
E000285,Michael,Enzi,S.735,WY,R
H001075,Kamala,Harris,S.729,CA,D
B001236,John,Boozman,S.732,AR,R
E000285,Michael,Enzi,S.736,WY,R
M001183,Joe,Manchin,S.738,WV,D
T000464,Jon,Tester,S.RES.98,MT,D
F000062,Dianne,Feinstein,S.731,CA,D
G000555,Kirsten,Gillibrand,S.734,NY,D
M000133,Edward,Markey,S.737,MA,D
M001183,Joe,Manchin,S.RES.99,WV,D
B000944,Sherrod,Brown,S.RES.100,OH,D
N000189,Dan,Newhouse,H.RES.233,WA,R
B001290,David,Brat,H.R.1753,VA,R
R000582,Phil,Roe,H.R.1766,TN,R
B000574,Earl,Blumenauer,H.R.1755,OR,D
N000147,Eleanor,Norton,H.R.1765,DC,D
S000185,Robert,Scott,H.R.1748,VA,D
Y000066,David,Young,H.R.1750,IA,R
M001185,Sean,Maloney,H.R.1763,NY,D
V000129,David,Valadao,H.R.1769,CA,R
P000034,Frank,Pallone,H.R.1747,NJ,D
G000576,Glenn,Grothman,H.R.1760,WI,R
E000293,Elizabeth,Esty,H.R.1758,CT,D
C001105,Barbara,Comstock,H.R.1756,VA,R
M001195,Alex,Mooney,H.R.1751,WV,R
J000299,Mike,Johnson,H.R.1761,LA,R
B001257,Gus,Bilirakis,H.R.1749,FL,R
R000604,Steve,Russell,H.R.1768,OK,R
G000551,Raúl,Grijalva,H.R.1759,AZ,D
B001290,David,Brat,H.R.1752,VA,R
J000288,Hank,Johnson,H.R.1746,GA,D
L000566,Robert,Latta,H.R.1754,OH,R
D000096,Danny,Davis,H.R.1757,IL,D
M001189,Luke,Messer,H.R.1764,IN,R
R000604,Steve,Russell,H.R.1767,OK,R
K000379,Joseph,Kennedy,H.R.1762,MA,D
C001105,Barbara,Comstock,H.J.RES.92,VA,R
L000577,Mike,Lee,S.741,UT,R
D000607,Joe,Donnelly,S.744,IN,D
G000386,Charles,Grassley,S.739,IA,R
U000039,Tom,Udall,S.747,NM,D
K000384,Tim,Kaine,S.754,VA,D
W000805,Mark,Warner,S.751,VA,D
M001176,Jeff,Merkley,S.750,OR,D
E000285,Michael,Enzi,S.749,WY,R
R000122,Jack,Reed,S.743,RI,D
L000577,Mike,Lee,S.740,UT,R
B001288,Cory,Booker,S.742,NJ,D
C001070,Bob,Casey,S.746,PA,D
M000133,Edward,Markey,S.752,MA,D
M000639,Robert,Menendez,S.748,NJ,D
M000133,Edward,Markey,S.753,MA,D
F000444,Jeff,Flake,S.745,AZ,R
S000320,Richard,Shelby,S.RES.101,AL,R
K000009,Marcy,Kaptur,H.CON.RES.42,OH,D
J000255,Walter,Jones,H.CON.RES.41,NC,R
S001145,Jan,Schakowsky,H.R.1776,IL,D
K000378,Adam,Kinzinger,H.R.1785,IL,R
C001111,Charlie,Crist,H.R.1780,FL,D
A000374,Ralph,Abraham,H.R.1777,LA,R
C000754,Jim,Cooper,H.R.1779,TN,D
C001109,Liz,Cheney,H.R.1778,WY,R
L000565,Dave,Loebsack,H.R.1786,IA,D
D000625,Daniel,Donovan,H.R.1781,NY,R
V000081,Nydia,Velázquez,H.R.1774,NY,D
K000381,Derek,Kilmer,H.R.1770,WA,D
R000582,Phil,Roe,H.R.1772,TN,R
M001187,Mark,Meadows,H.R.1788,NC,R
R000578,Dave,Reichert,H.R.1791,WA,R
O000170,Beto,O'Rourke,H.R.1790,TX,D
H001068,Jared,Huffman,H.R.1784,CA,D
D000191,Peter,DeFazio,H.R.1775,OR,D
G000546,Sam,Graves,H.R.1783,MO,R
C000266,Steven,Chabot,H.R.1773,OH,R
R000409,Dana,Rohrabacher,H.R.1792,CA,R
S001180,Kurt,Schrader,H.R.1794,OR,D
S000244,F.,Sensenbrenner,H.R.1795,WI,R
W000804,Robert,Wittman,H.R.1799,VA,R
G000571,Tulsi,Gabbard,H.R.1782,HI,D
R000577,Tim,Ryan,H.R.1793,OH,D
B001257,Gus,Bilirakis,H.R.1771,FL,R
S001196,Elise,Stefanik,H.R.1796,NY,R
W000804,Robert,Wittman,H.R.1797,VA,R
L000570,Ben,Luján,H.R.1787,NM,D
N000127,Rick,Nolan,H.R.1789,MN,D
W000804,Robert,Wittman,H.R.1798,VA,R
B000944,Sherrod,Brown,S.773,OH,D
M000303,John,McCain,S.759,AZ,R
I000024,James,Inhofe,S.755,OK,R
B000944,Sherrod,Brown,S.764,OH,D
M000303,John,McCain,S.772,AZ,R
B001236,John,Boozman,S.769,AR,R
B001135,Richard,Burr,S.758,NC,R
H001069,Heidi,Heitkamp,S.774,ND,D
S001181,Jeanne,Shaheen,S.768,NH,D
A000360,Lamar,Alexander,S.761,TN,R
S001194,Brian,Schatz,S.760,HI,D
S001198,Dan,Sullivan,S.756,AK,R
B001267,Michael,Bennet,S.767,CO,D
T000250,John,Thune,S.763,SD,R
F000457,Al,Franken,S.771,MN,D
P000612,David,Perdue,S.765,GA,R
F000444,Jeff,Flake,S.757,AZ,R
G000386,Charles,Grassley,S.762,IA,R
S001194,Brian,Schatz,S.770,HI,D
M001183,Joe,Manchin,S.766,WV,D
C001056,John,Cornyn,S.RES.102,TX,R
B001135,Richard,Burr,S.RES.103,NC,R
C001097,Tony,Cárdenas,H.RES.237,CA,D
W000795,Joe,Wilson,H.RES.234,SC,R
S001172,Adrian,Smith,H.RES.236,NE,R
T000193,Bennie,Thompson,H.RES.235,MS,D
C001051,John,Carter,H.RES.238,TX,R
B001243,Marsha,Blackburn,H.R.1822,TN,R
N000188,Donald,Norcross,H.R.1837,NJ,D
M001195,Alex,Mooney,H.R.1835,WV,R
R000599,Raul,Ruiz,H.R.1844,CA,D
B000213,Joe,Barton,H.R.1821,TX,R
M000087,Carolyn,Maloney,H.R.19,NY,D
G000552,Louie,Gohmert,H.R.1807,TX,R
S001190,Brad,Schneider,H.R.1812,IL,D
B000574,Earl,Blumenauer,H.R.1824,OR,D
M000087,Carolyn,Maloney,H.R.1833,NY,D
J000290,Lynn,Jenkins,H.R.1828,KS,R
M000087,Carolyn,Maloney,H.R.1832,NY,D
N000181,Devin,Nunes,H.R.1838,CA,R
C001107,Carlos,Curbelo,H.R.1810,FL,R
L000287,John,Lewis,H.R.1830,GA,D
Y000033,Don,Young,H.R.1816,AK,R
B001250,Rob,Bishop,H.R.1800,UT,R
D000620,John,Delaney,H.R.1827,MD,D
B001282,Andy,Barr,H.R.1804,KY,R
C001078,Gerald,Connolly,H.R.1826,VA,D
D000612,Jeffrey,Denham,H.R.1818,CA,R
T000477,Scott,Taylor,H.R.1811,VA,R
P000594,Erik,Paulsen,H.R.1840,MN,R
N000002,Jerrold,Nadler,H.R.1836,NY,D
C001090,Matt,Cartwright,H.R.1819,PA,D
B000574,Earl,Blumenauer,H.R.1823,OR,D
B001282,Andy,Barr,H.R.1805,KY,R
P000598,Jared,Polis,H.R.1841,CO,D
M001159,Cathy,McMorris Rodgers,H.R.1834,WA,R
E000297,Adriano,Espaillat,H.R.1815,NY,D
G000558,Brett,Guthrie,H.R.1808,KY,R
C001092,Chris,Collins,H.R.1825,NY,R
D000191,Peter,DeFazio,H.R.1817,OR,D
M001193,Tom,MacArthur,H.R.1831,NJ,R
K000381,Derek,Kilmer,H.R.1829,WA,D
E000293,Elizabeth,Esty,H.R.1802,CT,D
K000378,Adam,Kinzinger,H.R.1814,IL,R
R000575,Mike,Rogers,H.R.1813,AL,R
T000470,Scott,Tipton,H.R.1801,CO,R
B000574,Earl,Blumenauer,H.R.1820,OR,D
D000628,Neal,Dunn,H.R.1803,FL,R
L000587,Jason,Lewis,H.R.1809,MN,R
R000580,Peter,Roskam,H.R.1843,IL,R
S001199,Lloyd,Smucker,H.R.1845,PA,R
R000601,John,Ratcliffe,H.R.1842,TX,R
B001282,Andy,Barr,H.R.1806,KY,R
W000797,Debbie,Wasserman Schultz,H.R.1846,FL,D
Y000065,Ted,Yoho,H.R.1847,FL,R
O000170,Beto,O'Rourke,H.R.1839,TX,D
D000607,Joe,Donnelly,S.J.RES.39,IN,D
C001098,Ted,Cruz,S.789,TX,R
R000122,Jack,Reed,S.779,RI,D
W000779,Ron,Wyden,S.777,OR,D
S001198,Dan,Sullivan,S.785,AK,R
I000055,Johnny,Isakson,S.794,GA,R
K000367,Amy,Klobuchar,S.778,MN,D
W000805,Mark,Warner,S.796,VA,D
S001181,Jeanne,Shaheen,S.786,NH,D
H000338,Orrin,Hatch,S.790,UT,R
W000779,Ron,Wyden,S.776,OR,D
B001230,Tammy,Baldwin,S.783,WI,D
W000805,Mark,Warner,S.799,VA,D
W000779,Ron,Wyden,S.780,OR,D
C000127,Maria,Cantwell,S.800,WA,D
G000562,Cory,Gardner,S.787,CO,R
T000476,Thom,Tillis,S.792,NC,R
C001075,Bill,Cassidy,S.781,LA,R
C001075,Bill,Cassidy,S.798,LA,R
C001056,John,Cornyn,S.782,TX,R
B000944,Sherrod,Brown,S.797,OH,D
B001267,Michael,Bennet,S.795,CO,D
I000055,Johnny,Isakson,S.784,GA,R
P000595,Gary,Peters,S.791,MI,D
B001288,Cory,Booker,S.793,NJ,D
M000303,John,McCain,S.788,AZ,R
H000338,Orrin,Hatch,S.775,UT,R
W000437,Roger,Wicker,S.RES.106,MS,R
M000639,Robert,Menendez,S.RES.104,NJ,D
C001047,Shelley,Capito,S.RES.107,WV,R
W000779,Ron,Wyden,S.RES.105,OR,D
E000179,Eliot,Engel,H.RES.239,NY,D
G000578,Matt,Gaetz,H.RES.244,FL,R
B001297,Ken,Buck,H.RES.240,CO,R
G000580,Thomas,Garrett,H.RES.245,VA,R
B001281,Joyce,Beatty,H.RES.243,OH,D
B001297,Ken,Buck,H.RES.242,CO,R
B001289,Bradley,Byrne,H.RES.241,AL,R
Y000033,Don,Young,H.R.1867,AK,R
J000255,Walter,Jones,H.R.1855,NC,R
R000586,Jim,Renacci,H.R.1861,OH,R
R000582,Phil,Roe,H.R.1848,TN,R
R000577,Tim,Ryan,H.R.1864,OH,D
R000435,Ileana,Ros-Lehtinen,H.R.1863,FL,R
C001038,Joseph,Crowley,H.R.1853,NY,D
R000591,Martha,Roby,H.R.1862,AL,R
M001179,Tom,Marino,H.R.1858,PA,R
M001179,Tom,Marino,H.R.1859,PA,R
M001137,Gregory,Meeks,H.R.1860,NY,D
L000562,Stephen,Lynch,H.R.1856,MA,D
T000475,Dave,Trott,H.R.1849,MI,R
L000562,Stephen,Lynch,H.R.1857,MA,D
C001110,J.,Correa,H.R.1852,CA,D
A000367,Justin,Amash,H.R.1850,MI,R
W000812,Ann,Wagner,H.R.1865,MO,R
J000297,Evan,Jenkins,H.R.1854,WV,R
B001245,Madeleine,Bordallo,H.R.1851,GU,D
W000814,Randy,Weber,H.R.1866,TX,R
F000448,Trent,Franks,H.J.RES.93,AZ,R
L000577,Mike,Lee,S.801,UT,R
H001041,Dean,Heller,S.804,NV,R
R000122,Jack,Reed,S.803,RI,D
S000033,Bernard,Sanders,S.805,VT,I
B000944,Sherrod,Brown,S.802,OH,D
S000033,Bernard,Sanders,S.806,VT,I
C000141,Benjamin,Cardin,S.RES.108,MD,D
F000462,Lois,Frankel,H.CON.RES.44,FL,D
S001196,Elise,Stefanik,H.CON.RES.45,NY,R
Y000065,Ted,Yoho,H.CON.RES.46,FL,R
M001180,David,McKinley,H.CON.RES.43,WV,R
C000714,John,Conyers,H.RES.246,MI,D
M001137,Gregory,Meeks,H.RES.247,NY,D
W000795,Joe,Wilson,H.RES.248,SC,R
C001097,Tony,Cárdenas,H.R.1885,CA,D
L000578,Doug,LaMalfa,H.R.1873,CA,R
F000464,John,Faso,H.R.1871,NY,R
S001190,Brad,Schneider,H.R.1875,IL,D
H001068,Jared,Huffman,H.R.1889,CA,D
D000216,Rosa,DeLauro,H.R.1869,CT,D
C001068,Steve,Cohen,H.R.1870,TN,D
V000081,Nydia,Velázquez,H.R.1878,NY,D
R000608,Jacky,Rosen,H.R.1868,NV,D
C001097,Tony,Cárdenas,H.R.1874,CA,D
J000298,Pramila,Jayapal,H.R.1880,WA,D
K000376,Mike,Kelly,H.R.1881,PA,R
T000469,Paul,Tonko,H.R.1877,NY,D
W000187,Maxine,Waters,H.R.1882,CA,D
C001112,Salud,Carbajal,H.R.1884,CA,D
P000598,Jared,Polis,H.R.1899,CO,D
I000056,Darrell,Issa,H.R.1879,CA,R
M001181,Pat,Meehan,H.R.1898,PA,R
D000610,Ted,Deutch,H.R.1886,FL,D
B001243,Marsha,Blackburn,H.R.1876,TN,R
L000576,Billy,Long,H.R.1894,MO,R
L000569,Blaine,Luetkemeyer,H.R.1895,MO,R
D000600,Mario,Diaz-Balart,H.R.1887,FL,R
Y000033,Don,Young,H.R.1901,AK,R
M000312,Jim,McGovern,H.R.1872,MA,D
M001159,Cathy,McMorris Rodgers,H.R.1897,WA,R
L000578,Doug,LaMalfa,H.R.1891,CA,R
K000387,Steve,Knight,H.R.1890,CA,R
M001159,Cathy,McMorris Rodgers,H.R.1896,WA,R
L000566,Robert,Latta,H.R.1893,OH,R
L000557,John,Larson,H.R.1892,CT,D
